Expense Date,Expense Description,Expense Account,Expense Account Code,Paid Through,Paid Through Account Code,Vendor,Vendor Number,Project Name,Entry Number,Currency Code,Exchange Rate,Is Inclusive Tax,Mileage Rate,Mileage Unit,Distance,Start Odometer Reading,End Odometer Reading,Mileage Type,Vehicle Name,Claimant Email,Tax Name,Tax Percentage,Tax Type,Item Tax Authority,Tax Amount,Expense Amount,Total,Reference#,Is Billable,Customer Name,Customer Number,Expense Reference ID,Recurrence Name,ExpenseReport Name,Is Reimbursable,TYPE
2024-06-30,,P4810-Groceries,P4810,P1101-Petty Cash,P1101,,,,433,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,182.15,182.15,,false,,,5076739000000269591,,,false,
2024-07-03,ZELLE TO ZAITULLAH KHEBARKHIL to pay for rental car,4800-Travel Expense,4800,P1103.5-Spend everyday spending,P1103.5,Zaitullah Jan Khebarkhil,VEN-62,,434,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,200.00,200.00,,false,,,5076739000000269921,,,false,BIZ SRVONE LLC
2024-06-16,USPS CHANGE OF ADDRESS,4103-Consult Fees,4103,P1103.4-SoFi Checking,P1103.4,USPS,VEN-58,,435,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,5.50,5.50,,false,,,5076739000000270127,,,false,
2024-05-31,,4904-IT and Internet Expenses,4904,1104-SRV1,1104,Google,VEN-22,,436,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,10.00,10.00,Ref-052465,false,,,5076739000000271120,,,false,
2024-05-31,Supplies & Equipment,P4000-Expenses (Personal),P4000,1104-SRV1,1104,Temu,VEN-52,,437,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,33.59,33.59,Ref-052413,false,,,5076739000000271152,,,false,
2024-05-11,SRVGroup,4904-IT and Internet Expenses,4904,1104-SRV1,1104,Google,VEN-22,,438,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,14.24,14.24,Ref-052445,false,,,5076739000000271292,,,false,
2024-05-29,Vehicle & Gas,5300-Cost of Goods Sold (COGS),5300,1104-SRV1,1104,Tesla Inc Supercharger,VEN-14,,439,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,13.20,13.20,Ref-052451,false,,,5076739000000271324,,,false,
2024-05-28,,5300-Cost of Goods Sold (COGS),5300,1104-SRV1,1104,Tesla Inc Supercharger,VEN-14,,440,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,13.86,13.86,Ref-052448,false,,,5076739000000271356,,,false,
2024-05-30,Vehicle & Gas,5300-Cost of Goods Sold (COGS),5300,1104-SRV1,1104,Tesla Inc Supercharger,VEN-14,,441,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,10.50,10.50,Ref-052464,false,,,5076739000000271378,,,false,
2024-05-24,,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,Tesla,VEN-30,,442,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,105.93,105.93,Ref-052401,false,,,5076739000000271400,,,false,
2024-05-30,,4904-IT and Internet Expenses,4904,1104-SRV1,1104,Zoho Corporation,VEN-5,,443,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,13.55,13.55,Ref-052450,false,,,5076739000000271422,,,false,
2024-05-20,Supplies & Equipment,4904-IT and Internet Expenses,4904,1104-SRV1,1104,Zoho Corporation,VEN-5,,444,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,20.00,20.00,Ref-052432,false,,,5076739000000271454,,,false,
2024-05-11,Professional services,4904-IT and Internet Expenses,4904,1104-SRV1,1104,Zoho Corporation,VEN-5,,445,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,32.00,32.00,Ref-052415,false,,,5076739000000271476,,,false,
2024-05-27,Supplies & Equipment,4904-IT and Internet Expenses,4904,1104-SRV1,1104,Zoho Corporation,VEN-5,,446,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,22.26,22.26,Ref-052423,false,,,5076739000000271498,,,false,
2024-05-20,Supplies & Equipment,4904-IT and Internet Expenses,4904,1104-SRV1,1104,Zoho Corporation,VEN-5,,447,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,20.00,20.00,Ref-052431,false,,,5076739000000271520,,,false,
2024-05-29,,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,448,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,12.12,12.12,Ref-052455,false,,,5076739000000271542,,,false,
2024-05-20,Travel,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,449,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,12.43,12.43,Ref-052453,false,,,5076739000000271574,,,false,
2024-05-23,Travel,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,450,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,12.80,12.80,Ref-052452,false,,,5076739000000271596,,,false,
2024-05-29,,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,451,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,30.54,30.54,Ref-052416,false,,,5076739000000271618,,,false,
2024-05-28,,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,452,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,11.08,11.08,Ref-052463,false,,,5076739000000271640,,,false,
2024-05-23,,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,453,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,11.17,11.17,Ref-052461,false,,,5076739000000271662,,,false,
2024-05-22,,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,454,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,3.40,3.40,Ref-052477,false,,,5076739000000271684,,,false,
2024-05-18,Travel,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,455,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,20.45,20.45,Ref-052428,false,,,5076739000000271706,,,false,
2024-05-25,Travel,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,456,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,3.48,3.48,Ref-052476,false,,,5076739000000271728,,,false,
2024-05-26,Travel,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,457,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,14.94,14.94,Ref-052443,false,,,5076739000000271750,,,false,
2024-05-15,Travel,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,458,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,11.87,11.87,Ref-052458,false,,,5076739000000271772,,,false,
2024-05-11,Travel,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,459,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,5.41,5.41,Ref-052473,false,,,5076739000000271794,,,false,
2024-05-22,Travel,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,460,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,12.05,12.05,Ref-052456,false,,,5076739000000271816,,,false,
2024-05-27,Travel,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,461,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,7.06,7.06,Ref-052472,false,,,5076739000000271838,,,false,
2024-05-26,Travel,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,462,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,16.95,16.95,Ref-052439,false,,,5076739000000271860,,,false,
2024-05-28,Utilities,4200-Office Expense,4200,1104-SRV1,1104,Spotify,VEN-27,,463,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,14.99,14.99,Ref-052442,false,,,5076739000000271882,,,false,
2024-05-29,,4804-Deductible Meals,4804,1104-SRV1,1104,McDonald's,VEN-6,,464,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,13.92,13.92,Ref-052446,false,,,5076739000000271914,,,false,
2024-05-26,Meals,4804-Deductible Meals,4804,1104-SRV1,1104,McDonald's,VEN-6,,465,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,18.04,18.04,Ref-052437,false,,,5076739000000271946,,,false,
2024-05-09,,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,466,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,23.67,23.67,Ref-052420,false,,,5076739000000271968,,,false,
2024-05-10,Meals,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,467,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,23.09,23.09,Ref-052422,false,,,5076739000000272000,,,false,
2024-05-13,Meals,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,468,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,17.24,17.24,Ref-052438,false,,,5076739000000272022,,,false,
2024-05-11,Meals,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,469,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,12.40,12.40,Ref-052454,false,,,5076739000000272044,,,false,
2024-05-15,Meals,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,470,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,52.97,52.97,Ref-052405,false,,,5076739000000272066,,,false,
2024-05-09,,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,471,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,23.58,23.58,Ref-052421,false,,,5076739000000272088,,,false,
2024-05-11,,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,472,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,18.27,18.27,Ref-052436,false,,,5076739000000272110,,,false,
2024-05-15,Meals,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,473,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,11.43,11.43,Ref-052460,false,,,5076739000000272132,,,false,
2024-05-11,Meals,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,474,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,35.44,35.44,Ref-052411,false,,,5076739000000272154,,,false,
2024-05-15,Meals,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,475,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,21.09,21.09,Ref-052427,false,,,5076739000000272176,,,false,
2024-05-17,,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,476,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,18.74,18.74,Ref-052433,false,,,5076739000000272198,,,false,
2024-05-15,Meals,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,477,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,21.46,21.46,Ref-052424,false,,,5076739000000272220,,,false,
2024-05-11,Meals,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,478,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,15.62,15.62,Ref-052440,false,,,5076739000000272242,,,false,
2024-05-25,,P4000-Expenses (Personal),P4000,1104-SRV1,1104,Apple.com/Bill,VEN-12,,479,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,11.99,11.99,Ref-052457,false,,,5076739000000272264,,,false,
2024-05-25,,4804-Deductible Meals,4804,1104-SRV1,1104,Burger King,VEN-18,,480,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,13.71,13.71,Ref-052449,false,,,5076739000000272286,,,false,
2024-05-25,Inventory,P4000-Expenses (Personal),P4000,1104-SRV1,1104,Jacks Liquor,VEN-67,,481,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,33.27,33.27,Ref-052414,false,,,5076739000000272318,,,false,
2024-05-24,Professional services,5105P-Dues and Subscriptions,5105P,1104-SRV1,1104,PostScan Mail,VEN-69,,482,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,10.00,10.00,Ref-052466,false,,,5076739000000272340,,,false,
2024-05-24,Supplies & Equipment,P4000-Expenses (Personal),P4000,1104-SRV1,1104,Crown Smoke,VEN-84,,483,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,41.72,41.72,Ref-052410,false,,,5076739000000272372,,,false,
2024-05-22,,5102-Postage,5102,1104-SRV1,1104,Letter Stream,VEN-85,,484,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,1.52,1.52,Ref-052478,false,,,5076739000000272404,,,false,
2024-07-20,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,485,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,46.20,46.20,,false,,,5076739000000282009,,,false,
2024-07-20,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,486,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,11.43,11.43,,false,,,5076739000000282031,,,false,
2024-07-20,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,487,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,7.06,7.06,,false,,,5076739000000282053,,,false,
2024-07-19,"Notion Labs, Inc.",4203-Software Subscription,4203,1104-SRV1,1104,Notion,VEN-60,,488,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,57.32,57.32,,false,,,5076739000000282075,,,false,
2024-07-20,Uber,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,489,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,24.50,24.50,,false,,,5076739000000282097,,,false,
2024-07-22,Hertz Rent-a-Car,4400-Rent-Office,4400,1104-SRV1,1104,Hertz,VEN-82,,490,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,823.69,823.69,,false,,,5076739000000288001,,,false,
2024-07-21,Uber,4800-Travel Expense,4800,1104-SRV1,1104,Uber,VEN-29,,491,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,24.50,24.50,,false,,,5076739000000288047,,,false,
2024-07-21,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,492,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,13.19,13.19,,false,,,5076739000000288069,,,false,
2024-08-09,Zoho Zoho Corp,4203-Software Subscription,4203,1104-SRV1,1104,Zoho Corporation,VEN-5,,493,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,45.00,45.00,,false,,,5076739000000320041,,,false,
2024-08-10,Zoho One,4203-Software Subscription,4203,1104-SRV1,1104,Zoho Corporation,VEN-5,,494,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,43.55,43.55,,false,,,5076739000000320085,,,false,
2024-08-14,Zoho Voice,4203-Software Subscription,4203,1104-SRV1,1104,Zoho Corporation,VEN-5,,495,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,39.00,39.00,,false,,,5076739000000320107,,,false,
2024-08-16,McDonald's,4804-Deductible Meals,4804,1104-SRV1,1104,McDonald's,VEN-6,,496,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,5.45,5.45,,false,,,5076739000000320129,,,false,
2024-08-14,Zoho Voice,4203-Software Subscription,4203,1104-SRV1,1104,Zoho Corporation,VEN-5,,497,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,2.00,2.00,,false,,,5076739000000320151,,,false,
2024-08-18,McDonald's,4804-Deductible Meals,4804,1104-SRV1,1104,McDonald's,VEN-6,,498,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,14.90,14.90,,false,,,5076739000000320173,,,false,
2024-08-05,Bridgecrest,P2300-Car Loans,P2300,P1103.3-SoFi Savings,P1103.3,Bridgecrest,VEN-65,,499,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,444.00,444.00,,false,,,5076739000000321123,,,false,
2024-08-18,Amazon,4201-Office Supplies,4201,1104-SRV1,1104,Amazon,VEN-4,,500,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,0.92,0.92,,false,,,5076739000000321147,,,false,
2024-08-17,DoorDash,4804-Deductible Meals,4804,1104-SRV1,1104,DD *Doordash,VEN-7,,501,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,46.43,46.43,,false,,,5076739000000321169,,,false,
2024-08-15,Mint Mobile,4903-Telephone Expense,4903,1104-SRV1,1104,Mint Mobile,VEN-86,,502,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,21.00,21.00,,false,,,5076739000000321201,,,false,
2024-08-13,Postscan Mail,5102-Postage,5102,1104-SRV1,1104,PostScan Mail,VEN-69,,503,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,10.00,10.00,,false,,,5076739000000321223,,,false,
2024-05-04,Meals,4804-Deductible Meals,4804,1104-SRV1,1104,Jack In The Box,VEN-87,,504,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,18.63,18.63,Ref-052435,false,,,5076739000000321277,,,false,
2024-05-07,Professional services,4203-Software Subscription,4203,1104-SRV1,1104,Speechify.com,VEN-88,,505,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,69.00,69.00,Ref-052403,false,,,5076739000000321309,,,false,
2024-05-08,,P4000-Expenses (Personal),P4000,1104-SRV1,1104,Apple.com/Bill,VEN-12,,506,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,42.79,42.79,Ref-052409,false,,,5076739000000321331,,,false,
2024-05-08,Supplies & Equipment,4203-Software Subscription,4203,1104-SRV1,1104,Apple.com/Bill,VEN-12,,507,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,24.59,24.59,Ref-052419,false,,,5076739000000321353,,,false,
2024-08-05,AMAZON MKTPLACE PMTS,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,508,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,53.89,53.89,,false,,,5076739000000322009,,,false,
2024-08-15,DD *DOORDASHDASHPASS,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,509,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,9.99,9.99,,false,,,5076739000000322031,,,false,
2024-08-03,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,510,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,24.19,24.19,,false,,,5076739000000322053,,,false,
2024-08-03,DD *DOORDASH DASHMART,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,511,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,11.23,11.23,,false,,,5076739000000322075,,,false,
2024-07-30,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,512,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,15.85,15.85,,false,,,5076739000000322097,,,false,
2024-08-17,Amazon,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,513,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,23.13,23.13,,false,,,5076739000000322119,,,false,
2024-08-11,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,514,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,24.97,24.97,,false,,,5076739000000322141,,,false,
2024-08-14,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,515,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,14.88,14.88,,false,,,5076739000000322163,,,false,
2024-08-16,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,516,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,29.78,29.78,,false,,,5076739000000322185,,,false,
2024-07-28,DD *DOORDASHDASHPASS,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,517,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,9.99,9.99,,false,,,5076739000000322207,,,false,
2024-07-28,DD *DOORDASH JACKSDONU,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,518,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,27.47,27.47,,false,,,5076739000000322229,,,false,
2024-08-10,DD *DOORDASH TACOBELL,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,519,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,34.45,34.45,,false,,,5076739000000322251,,,false,
2024-07-28,Amazon Grocery Subscri,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,520,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,9.99,9.99,,false,,,5076739000000322273,,,false,
2024-08-05,AMAZON MKTPLACE PMTS,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,521,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,202.17,202.17,,false,,,5076739000000322295,,,false,
2024-07-29,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,522,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,20.48,20.48,,false,,,5076739000000322317,,,false,
2024-08-05,AMAZON MKTPLACE PMTS,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,523,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,81.80,81.80,,false,,,5076739000000322339,,,false,
2024-08-01,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,524,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,5.33,5.33,,false,,,5076739000000322361,,,false,
2024-08-04,AMAZON MKTPLACE PMTS,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,525,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,119.62,119.62,,false,,,5076739000000322383,,,false,
2024-08-08,AMAZON MKTPLACE PMTS,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,526,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,28.12,28.12,,false,,,5076739000000322405,,,false,
2024-08-01,DD *DOORDASH TACOBELL,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,527,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,21.89,21.89,,false,,,5076739000000322427,,,false,
2024-08-09,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,528,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,18.53,18.53,,false,,,5076739000000322449,,,false,
2024-08-05,DD *DOORDASH PIZZAHUT,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,529,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,37.35,37.35,,false,,,5076739000000322471,,,false,
2024-08-09,DD *DOORDASH BURGERKIN,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,530,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,28.21,28.21,,false,,,5076739000000322493,,,false,
2024-08-06,Amazon.com,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,531,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,7.81,7.81,,false,,,5076739000000322515,,,false,
2024-08-11,DD *DOORDASH LITTLECAE,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,532,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,22.92,22.92,,false,,,5076739000000322537,,,false,
2024-08-14,DD *DOORDASH BURGERKIN,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,533,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,40.39,40.39,,false,,,5076739000000322559,,,false,
2024-08-06,AMAZON MKTPLACE PMTS,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,534,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,18.18,18.18,,false,,,5076739000000322581,,,false,
2024-08-11,DD *DOORDASH JACKSDONU,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,535,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,28.47,28.47,,false,,,5076739000000322603,,,false,
2024-08-14,AMAZON MKTPLACE PMTS,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,536,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,9.62,9.62,,false,,,5076739000000322625,,,false,
2024-08-07,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,537,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,31.37,31.37,,false,,,5076739000000322647,,,false,
2024-08-07,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,538,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,23.28,23.28,,false,,,5076739000000322669,,,false,
2024-08-18,DD *DOORDASH JACKINTHE,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,539,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,33.56,33.56,,false,,,5076739000000322691,,,false,
2024-08-01,McDonald's,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,McDonald's,VEN-6,,540,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,14.90,14.90,,false,,,5076739000000322713,,,false,
2024-08-04,Amazon,4201-Office Supplies,4201,P1103.4-SoFi Checking,P1103.4,Amazon,VEN-4,,541,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,28.88,28.88,,false,,,5076739000000322735,,,false,
2024-08-07,DD *DOORDASH JACKSDONU,4804-Deductible Meals,4804,P1103.4-SoFi Checking,P1103.4,DD *Doordash,VEN-7,,542,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,32.32,32.32,,false,,,5076739000000322757,,,false,
2024-08-19,Amazon,4201-Office Supplies,4201,1104-SRV1,1104,Amazon,VEN-4,,543,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,2.00,2.00,,false,,,5076739000000325001,,,false,
2024-08-13,In Biz Conv. Fee,4700-Taxes-Licenses,4700,1104-SRV1,1104,IN BIZ Conv. Fee,VEN-13,,544,USD,1,false,0,,,,,NonMileage,,,,,ItemAmount,,0.00,2.04,2.04,,false,,,5076739000000325043,,,false,
