date,Ref-num,type,subtotal,fee,amount,status,memo,counterparty,note
2026-04-22 07:30:55 CDT,,Deposits,$85.02,$0.00,$85.02,FAILED,Add Cash,,Mastercard debit 5228
2026-04-22 07:19:13 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,APPLE.COM/BILL,,Cash Balance
2026-04-22 07:19:12 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,APPLE COM BILL,,Cash Balance
2026-04-22 07:17:37 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER   *ONE MEMBERSHIP,,Cash Balance
2026-04-22 07:17:36 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER *ONE MEMBERSHIP,,Cash Balance
2026-04-22 02:37:44 CDT,,Cash Card,-$14.97,$0.00,-$14.97,FAILED,AMAZON MKTPLACE PMTS,,Cash Balance
2026-04-21 18:08:08 CDT,,Cash Card,-$12.99,$0.00,-$12.99,FAILED,Spotify USA,,Cash Balance
2026-04-21 16:11:18 CDT,,Cash Card,-$11.99,$0.00,-$11.99,FAILED,Amazon Digital Svcs,,Cash Balance
2026-04-21 12:56:07 CDT,,Cash Card,-$14.99,$0.00,-$14.99,FAILED,AMAZON PRIME PMTS,,Cash Balance
2026-04-21 11:36:27 CDT,,Cash Card,-$26.77,$0.00,-$26.77,FAILED,TELLO US,,Cash Balance
2026-04-21 04:31:45 CDT,,Cash Card,-$45.00,$0.00,-$45.00,FAILED,ZOHO* ZOHO-ONE,,Cash Balance
2026-04-21 02:37:36 CDT,,Cash Card,-$14.97,$0.00,-$14.97,FAILED,AMAZON MKTPLACE PMTS,,Cash Balance
2026-04-20 17:06:52 CDT,,Cash Card,-$12.99,$0.00,-$12.99,FAILED,Spotify USA,,Cash Balance
2026-04-20 15:18:20 CDT,,Cash Card,-$26.77,$0.00,-$26.77,FAILED,TELLO US,,Cash Balance
2026-04-20 10:41:32 CDT,,Cash Card,-$20.00,$0.00,-$20.00,FAILED,OPENAI *CHATGPT SUBSCR,,Cash Balance
2026-04-20 09:58:21 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,APPLE.COM/BILL,,Cash Balance
2026-04-20 07:39:45 CDT,,,-$9.59,,-$9.59,COMPLETE,Afterpay,,Cash Balance
2026-04-20 07:39:44 CDT,,Deposits,$9.59,$0.00,$9.59,FAILED,Add Cash,,Mastercard debit 5228
2026-04-20 02:37:29 CDT,,Cash Card,-$14.97,$0.00,-$14.97,FAILED,AMAZON MKTPLACE PMTS,,Cash Balance
2026-04-19 19:54:48 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER   *ONE MEMBERSHIP,,Cash Balance
2026-04-19 19:54:47 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER *ONE MEMBERSHIP,,Cash Balance
2026-04-18 21:15:30 CDT,,Cash Card,-$12.99,$0.00,-$12.99,FAILED,Spotify USA,,Cash Balance
2026-04-18 16:11:06 CDT,,Cash Card,-$11.99,$0.00,-$11.99,FAILED,Amazon Digital Svcs,,Cash Balance
2026-04-18 12:56:05 CDT,,Cash Card,-$14.99,$0.00,-$14.99,FAILED,AMAZON PRIME PMTS,,Cash Balance
2026-04-18 04:48:43 CDT,,Cash Card,-$45.00,$0.00,-$45.00,FAILED,ZOHO* ZOHO-ONE,,Cash Balance
2026-04-18 00:56:27 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,APPLE.COM/BILL,,Cash Balance
2026-04-17 18:41:46 CDT,,Borrow,-$48.21,,-$48.21,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-17 18:41:44 CDT,,Deposits,$48.21,$0.00,$48.21,FAILED,Add Cash,,Mastercard debit 5228
2026-04-17 18:15:24 CDT,,Borrow,-$15.75,,-$15.75,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-17 18:15:22 CDT,,Deposits,$15.75,$0.00,$15.75,FAILED,Add Cash,,Mastercard debit 5228
2026-04-17 18:11:26 CDT,,Borrow,-$55.12,,-$55.12,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-17 18:11:23 CDT,,Deposits,$55.12,$0.00,$55.12,FAILED,Add Cash,,Mastercard debit 5228
2026-04-17 15:07:29 CDT,,Borrow,-$15.75,,-$15.75,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-17 15:07:26 CDT,,Deposits,$15.75,$0.00,$15.75,FAILED,Add Cash,,Mastercard debit 5228
2026-04-17 12:29:52 CDT,,Borrow,-$55.98,,-$55.98,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-17 12:29:49 CDT,,Deposits,$55.98,$0.00,$55.98,FAILED,Add Cash,,Mastercard debit 5228
2026-04-17 11:46:34 CDT,,Borrow,-$21.66,,-$21.66,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-17 11:46:31 CDT,,Deposits,$21.66,$0.00,$21.66,FAILED,Add Cash,,Mastercard debit 5228
2026-04-17 11:09:44 CDT,,Borrow,-$16.90,,-$16.90,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-17 11:09:42 CDT,,Deposits,$16.90,$0.00,$16.90,FAILED,Add Cash,,Mastercard debit 5228
2026-04-17 10:25:04 CDT,,Cash Card,-$14.99,$0.00,-$14.99,FAILED,BRAIN.FM,,Cash Balance
2026-04-17 08:02:36 CDT,,,-$12.99,$0.00,-$12.99,COMPLETE,Spotify USA,,Cash Balance
2026-04-17 07:34:46 CDT,,,-$15.03,,-$15.03,COMPLETE,Afterpay,,Cash Balance
2026-04-17 07:34:44 CDT,,Deposits,$15.03,$0.00,$15.03,FAILED,Add Cash,,Mastercard debit 5228
2026-04-17 07:06:47 CDT,,Deposits,$42.59,$0.00,$42.59,FAILED,Add Cash,,Mastercard debit 5228
2026-04-17 03:19:57 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER   *ONE MEMBERSHIP,,Cash Balance
2026-04-17 03:19:55 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER *ONE MEMBERSHIP,,Cash Balance
2026-04-16 07:57:52 CDT,,,-$8.96,,-$8.96,COMPLETE,Afterpay,,Cash Balance
2026-04-16 07:57:50 CDT,,Deposits,$8.96,$0.00,$8.96,FAILED,Add Cash,,Mastercard debit 5228
2026-04-16 07:53:57 CDT,,,-$14.99,,-$14.99,COMPLETE,Afterpay,,Cash Balance
2026-04-16 07:53:56 CDT,,Deposits,$14.99,$0.00,$14.99,FAILED,Add Cash,,Mastercard debit 5228
2026-04-15 23:00:26 CDT,ST$_MARQETA_ACH_23b2d851-74a0-59d7-b117-75609cf2747e,Overdraft,-$13.39,$0.00,-$13.39,COMPLETE,repayment,,Cash Balance
2026-04-15 23:00:26 CDT,,,$13.39,$0.00,$13.39,COMPLETE,CN326788   ZECK' PAYROLL,,Cash Balance
2026-04-15 21:41:20 CDT,,Cash Card,-$20.00,$0.00,-$20.00,FAILED,OPENAI *CHATGPT SUBSCR,,Cash Balance
2026-04-15 14:10:52 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,APPLE.COM/BILL,,Cash Balance
2026-04-15 12:56:05 CDT,,Cash Card,-$14.99,$0.00,-$14.99,FAILED,AMAZON PRIME PMTS,,Cash Balance
2026-04-15 07:31:53 CDT,,,-$42.59,,-$42.59,COMPLETE,Afterpay,,Cash Balance
2026-04-15 07:31:52 CDT,,Deposits,$42.59,$0.00,$42.59,FAILED,Add Cash,,Mastercard debit 5228
2026-04-15 07:30:42 CDT,,,-$63.76,,-$63.76,COMPLETE,Afterpay,,Cash Balance
2026-04-15 07:30:40 CDT,,Deposits,$63.76,$0.00,$63.76,FAILED,Add Cash,,Mastercard debit 5228
2026-04-15 03:16:27 CDT,,Cash Card,-$45.00,$0.00,-$45.00,FAILED,ZOHO* ZOHO-ONE,,Cash Balance
2026-04-14 21:25:02 CDT,,Cash Card,-$14.99,$0.00,-$14.99,FAILED,BRAIN.FM,,Cash Balance
2026-04-14 19:07:52 CDT,,Cash Card,-$12.99,$0.00,-$12.99,FAILED,Spotify USA,,Cash Balance
2026-04-14 19:03:55 CDT,,Cash Card,-$12.99,$0.00,-$12.99,FAILED,Spotify USA,,Cash Balance
2026-04-14 13:45:09 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER   *ONE MEMBERSHIP,,Cash Balance
2026-04-14 13:45:08 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER *ONE MEMBERSHIP,,Cash Balance
2026-04-13 08:51:34 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,APPLE.COM/BILL,,Cash Balance
2026-04-13 07:39:34 CDT,,,-$4.80,,-$4.80,COMPLETE,Afterpay,,Cash Balance
2026-04-13 07:39:33 CDT,,Deposits,$4.80,$0.00,$4.80,FAILED,Add Cash,,Mastercard debit 5228
2026-04-12 12:56:06 CDT,,Cash Card,-$14.99,$0.00,-$14.99,FAILED,AMAZON PRIME PMTS,,Cash Balance
2026-04-12 07:55:53 CDT,,Deposits,$4.84,$0.00,$4.84,FAILED,Add Cash,,Mastercard debit 5228
2026-04-11 18:54:15 CDT,,Cash Card,-$129.73,$0.00,-$129.73,FAILED,MINT MOBILE,,Cash Balance
2026-04-11 18:25:59 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER   *ONE MEMBERSHIP,,Cash Balance
2026-04-11 18:25:58 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER *ONE MEMBERSHIP,,Cash Balance
2026-04-11 12:53:13 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER   *ONE MEMBERSHIP,,Cash Balance
2026-04-11 12:53:12 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER *ONE MEMBERSHIP,,Cash Balance
2026-04-10 19:40:09 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,APPLE.COM/BILL,,Cash Balance
2026-04-10 19:32:37 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER   *ONE MEMBERSHIP,,Cash Balance
2026-04-10 19:32:35 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER *ONE MEMBERSHIP,,Cash Balance
2026-04-10 18:15:35 CDT,,Borrow,-$32.14,,-$32.14,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-10 18:15:32 CDT,,Deposits,$32.14,$0.00,$32.14,FAILED,Add Cash,,Mastercard debit 5228
2026-04-10 17:45:36 CDT,,Borrow,-$10.50,,-$10.50,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-10 17:45:34 CDT,,Deposits,$10.50,$0.00,$10.50,FAILED,Add Cash,,Mastercard debit 5228
2026-04-10 17:41:51 CDT,,Borrow,-$36.75,,-$36.75,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-10 17:41:49 CDT,,Deposits,$36.75,$0.00,$36.75,FAILED,Add Cash,,Mastercard debit 5228
2026-04-10 15:32:01 CDT,,Borrow,-$10.50,,-$10.50,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-10 15:31:58 CDT,,Deposits,$10.50,$0.00,$10.50,FAILED,Add Cash,,Mastercard debit 5228
2026-04-10 11:00:16 CDT,,Borrow,-$37.32,,-$37.32,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-10 11:00:14 CDT,,Deposits,$37.32,$0.00,$37.32,FAILED,Add Cash,,Mastercard debit 5228
2026-04-10 10:44:04 CDT,,Borrow,-$14.44,,-$14.44,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-10 10:44:01 CDT,,Deposits,$14.44,$0.00,$14.44,FAILED,Add Cash,,Mastercard debit 5228
2026-04-10 10:09:58 CDT,,Borrow,-$11.27,,-$11.27,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-10 10:09:55 CDT,,Deposits,$11.27,$0.00,$11.27,FAILED,Add Cash,,Mastercard debit 5228
2026-04-10 09:47:55 CDT,,Borrow,-$61.23,,-$61.23,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-10 09:47:53 CDT,,Deposits,$61.23,$0.00,$61.23,FAILED,Add Cash,,Mastercard debit 5228
2026-04-10 07:34:25 CDT,,,-$10.02,,-$10.02,COMPLETE,Afterpay,,Cash Balance
2026-04-10 07:34:24 CDT,,Deposits,$10.02,$0.00,$10.02,FAILED,Add Cash,,Mastercard debit 5228
2026-04-10 07:06:29 CDT,,,-$28.40,,-$28.40,COMPLETE,Afterpay,,Cash Balance
2026-04-10 07:06:27 CDT,,Deposits,$28.40,$0.00,$28.40,FAILED,Add Cash,,Mastercard debit 5228
2026-04-10 04:30:05 CDT,,Account Notifications,$0.00,,$0.00,COMPLETE,New device login,,Cash Balance
2026-04-10 03:41:27 CDT,,Cash Card,-$1.00,$0.00,-$1.00,FAILED,PLAID TECHNOLOGIES INC,,Cash Balance
2026-04-10 03:41:18 CDT,,Cash Card,-$1.00,$0.00,-$1.00,FAILED,PLAID TECHNOLOGIES INC,,Cash Balance
2026-04-09 12:56:05 CDT,,Cash Card,-$14.99,$0.00,-$14.99,FAILED,AMAZON PRIME PMTS,,Cash Balance
2026-04-09 07:57:35 CDT,,,-$4.48,,-$4.48,COMPLETE,Afterpay,,Cash Balance
2026-04-09 07:57:33 CDT,,Deposits,$4.48,$0.00,$4.48,FAILED,Add Cash,,Mastercard debit 5228
2026-04-09 07:53:44 CDT,,,-$7.49,,-$7.49,COMPLETE,Afterpay,,Cash Balance
2026-04-09 07:53:43 CDT,,Deposits,$7.49,$0.00,$7.49,FAILED,Add Cash,,Mastercard debit 5228
2026-04-09 07:38:42 CDT,,Deposits,$4.47,$0.00,$4.47,FAILED,Add Cash,,Mastercard debit 5228
2026-04-09 04:26:10 CDT,,,-$5.70,$0.00,-$5.70,COMPLETE,USARELIEFICRR,,Cash Balance
2026-04-09 02:55:11 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,APPLE.COM/BILL,,Cash Balance
2026-04-08 11:48:28 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,APPLE.COM/BILL,,Cash Balance
2026-04-08 11:48:28 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,APPLE COM BILL,,Cash Balance
2026-04-08 07:31:40 CDT,,,-$28.40,,-$28.40,COMPLETE,Afterpay,,Cash Balance
2026-04-08 07:31:38 CDT,,Deposits,$28.40,$0.00,$28.40,FAILED,Add Cash,,Mastercard debit 5228
2026-04-08 07:30:31 CDT,,,-$42.51,,-$42.51,COMPLETE,Afterpay,,Cash Balance
2026-04-08 07:30:30 CDT,,Deposits,$42.51,$0.00,$42.51,FAILED,Add Cash,,Mastercard debit 5228
2026-04-08 07:12:48 CDT,,Deposits,$9.48,$0.00,$9.48,FAILED,Add Cash,,Mastercard debit 5228
2026-04-08 07:05:38 CDT,,Deposits,$12.54,$0.00,$12.54,FAILED,Add Cash,,Mastercard debit 5228
2026-04-08 03:04:18 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER   *ONE MEMBERSHIP,,Cash Balance
2026-04-08 03:04:16 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER *ONE MEMBERSHIP,,Cash Balance
2026-04-07 14:34:03 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,APPLE.COM/BILL,,Cash Balance
2026-04-07 00:22:19 CDT,,,-$23.60,$0.00,-$23.60,COMPLETE,DD *DOORDASH TACOBELL,,Cash Balance
2026-04-07 00:21:53 CDT,ST$_MO_hy0zqg4zw55m6tw9bg99z0-0002,Overdraft,-$9.51,$0.00,-$9.51,COMPLETE,repayment,,Cash Balance
2026-04-07 00:21:53 CDT,,Deposits,$9.51,$0.00,$9.51,COMPLETE,Add Cash,,Mastercard debit 5228
2026-04-07 00:21:35 CDT,,Deposits,$9.95,$0.00,$9.95,FAILED,Add Cash,,Mastercard debit 5228
2026-04-07 00:21:06 CDT,ST$_FI_3jmyncra6my8w3zmf6x4bd-0001,Overdraft,-$10.00,$0.00,-$10.00,COMPLETE,repayment,,Cash Balance
2026-04-07 00:21:06 CDT,,,$0.00,$0.00,$0.00,COMPLETE,$0 Payment From Pool Status,Pool Status,Cash Balance
2026-04-07 00:21:06 CDT,,,$10.00,$0.00,$10.00,COMPLETE,Add Cash,Pool Closed,Cash Balance
2026-04-07 00:20:50 CDT,ST$_FI_6rph0ydjd6rgzbdy3r1h45-0001,Overdraft,-$10.00,$0.00,-$10.00,COMPLETE,repayment,,Cash Balance
2026-04-07 00:20:50 CDT,,,$0.00,$0.00,$0.00,COMPLETE,$0 Payment From Pool Status,Pool Status,Cash Balance
2026-04-07 00:20:50 CDT,,,$10.00,$0.00,$10.00,COMPLETE,Add Cash,Pool Closed,Cash Balance
2026-04-07 00:20:26 CDT,ST$_BM_dy3v01qxajwbb5rgc2w35g-0001,Overdraft,-$1.78,$0.00,-$1.78,COMPLETE,repayment,,Cash Balance
2026-04-07 00:20:25 CDT,,Savings Internal Transfer,-$1.78,$0.00,-$1.78,COMPLETE,Savings,,Cash Balance
2026-04-07 00:19:12 CDT,,Cash Card,-$23.60,$0.00,-$23.60,FAILED,DD *DOORDASH TACOBELL,,Cash Balance
2026-04-06 16:45:38 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,APPLE.COM/BILL,,Cash Balance
2026-04-06 12:55:48 CDT,,Cash Card,-$14.99,$0.00,-$14.99,FAILED,AMAZON PRIME PMTS,,Cash Balance
2026-04-06 09:46:56 CDT,,Deposits,$12.54,$0.00,$12.54,FAILED,Add Cash,,Mastercard debit 5228
2026-04-06 07:39:45 CDT,,,-$9.59,,-$9.59,COMPLETE,Afterpay,,Cash Balance
2026-04-06 07:39:44 CDT,,Deposits,$9.59,$0.00,$9.59,COMPLETE,Add Cash,,Mastercard debit 5228
2026-04-06 02:21:18 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,APPLE.COM/BILL,,Cash Balance
2026-04-05 19:17:19 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,APPLE.COM/BILL,,Cash Balance
2026-04-05 13:46:37 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER   *ONE MEMBERSHIP,,Cash Balance
2026-04-05 13:46:36 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER *ONE MEMBERSHIP,,Cash Balance
2026-04-05 10:50:55 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,APPLE.COM/BILL,,Cash Balance
2026-04-05 10:50:54 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,APPLE COM BILL,,Cash Balance
2026-04-05 07:55:28 CDT,,,-$4.85,,-$4.85,COMPLETE,Afterpay,,Cash Balance
2026-04-05 07:55:27 CDT,,Deposits,$4.85,$0.00,$4.85,COMPLETE,Add Cash,,Mastercard debit 5228
2026-04-04 16:42:47 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER   *ONE MEMBERSHIP,,Cash Balance
2026-04-04 16:42:46 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER *ONE MEMBERSHIP,,Cash Balance
2026-04-04 15:14:34 CDT,,,-$9.62,$0.00,-$9.62,COMPLETE,AMAZON MKTPLACE PMTS,,Cash Balance
2026-04-04 12:51:28 CDT,,,-$119.20,$0.00,-$119.20,COMPLETE,QIALLY GOSQ.COM,,Cash Balance
2026-04-03 20:12:43 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER   *ONE MEMBERSHIP,,Cash Balance
2026-04-03 20:12:41 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER *ONE MEMBERSHIP,,Cash Balance
2026-04-03 18:22:43 CDT,,Borrow,-$16.07,,-$16.07,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-03 18:22:41 CDT,,Deposits,$16.07,$0.00,$16.07,FAILED,Add Cash,,Mastercard debit 5228
2026-04-03 17:59:08 CDT,,Borrow,-$5.25,,-$5.25,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-03 17:59:04 CDT,,Deposits,$5.25,$0.00,$5.25,FAILED,Add Cash,,Mastercard debit 5228
2026-04-03 17:51:20 CDT,,Borrow,-$18.37,,-$18.37,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-03 17:51:17 CDT,,Deposits,$18.37,$0.00,$18.37,FAILED,Add Cash,,Mastercard debit 5228
2026-04-03 16:10:52 CDT,,Cash Card,-$129.73,$0.00,-$129.73,FAILED,MINT MOBILE,,Cash Balance
2026-04-03 15:56:00 CDT,,Borrow,-$27.43,,-$27.43,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-03 15:55:58 CDT,,Deposits,$27.43,$0.00,$27.43,FAILED,Add Cash,,Mastercard debit 5228
2026-04-03 15:38:35 CDT,,Borrow,-$5.25,,-$5.25,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-03 15:38:33 CDT,,Deposits,$5.25,$0.00,$5.25,FAILED,Add Cash,,Mastercard debit 5228
2026-04-03 13:55:05 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER   *ONE MEMBERSHIP,,Cash Balance
2026-04-03 13:55:04 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER *ONE MEMBERSHIP,,Cash Balance
2026-04-03 11:03:34 CDT,,Borrow,-$18.66,,-$18.66,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-03 11:03:29 CDT,,Deposits,$18.66,$0.00,$18.66,FAILED,Add Cash,,Mastercard debit 5228
2026-04-03 10:26:45 CDT,,Borrow,-$5.63,,-$5.63,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-03 10:26:43 CDT,,Deposits,$5.63,$0.00,$5.63,FAILED,Add Cash,,Mastercard debit 5228
2026-04-03 09:26:22 CDT,,Deposits,$12.47,$0.00,$12.47,FAILED,Add Cash,,Mastercard debit 5228
2026-04-03 09:22:04 CDT,,Borrow,-$30.62,,-$30.62,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-03 09:22:01 CDT,,Deposits,$30.62,$0.00,$30.62,FAILED,Add Cash,,Mastercard debit 5228
2026-04-03 08:55:27 CDT,,Borrow,-$6.10,,-$6.10,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-03 08:55:24 CDT,,Borrow,-$15.52,,-$15.52,COMPLETE,Borrowing in Cash App,,Cash Balance
2026-04-03 08:55:23 CDT,,Deposits,$6.10,$0.00,$6.10,FAILED,Add Cash,,Mastercard debit 5228
2026-04-03 08:55:22 CDT,,Deposits,$15.52,$0.00,$15.52,FAILED,Add Cash,,Mastercard debit 5228
2026-04-03 07:34:21 CDT,,,-$5.01,,-$5.01,COMPLETE,Afterpay,,Cash Balance
2026-04-03 07:34:19 CDT,,Deposits,$5.01,$0.00,$5.01,FAILED,Add Cash,,Mastercard debit 5228
2026-04-03 07:06:50 CDT,,,-$14.20,,-$14.20,COMPLETE,Afterpay,,Cash Balance
2026-04-03 07:06:48 CDT,,Deposits,$14.20,$0.00,$14.20,FAILED,Add Cash,,Mastercard debit 5228
2026-04-03 02:50:00 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER   *ONE MEMBERSHIP,,Cash Balance
2026-04-03 02:49:59 CDT,,Cash Card,-$9.99,$0.00,-$9.99,FAILED,UBER *ONE MEMBERSHIP,,Cash Balance
2026-04-03 01:25:52 CDT,,Cash Card,-$129.75,$0.00,-$129.75,FAILED,MINT MOBILE,,Cash Balance
2026-04-02 23:38:26 CDT,,Cash Card,-$23.43,$0.00,-$23.43,FAILED,DD *DOORDASH MCDONALDS,,Cash Balance
2026-04-02 23:33:01 CDT,,,-$32.98,$0.00,-$32.98,COMPLETE,DD *DOORDASH SPEEDWAY,,Cash Balance
2026-04-02 19:57:53 CDT,,,$25.00,,$25.00,COMPLETE,Afterpay,,Cash Balance
2026-04-02 13:39:23 CDT,,,-$24.57,$0.00,-$24.57,COMPLETE,DD *DOORDASH PAPAJOHNS,,Cash Balance
2026-04-02 08:23:30 CDT,ST$_MARQETA_CARD_019d4a01-e545-7536-9371-1e33c56c41ce,Overdraft,$13.19,$0.00,$13.19,COMPLETE,non-repayment update,,Cash Balance
2026-04-02 07:53:44 CDT,,,-$7.50,,-$7.50,COMPLETE,Afterpay,,Cash Balance
2026-04-02 07:40:39 CDT,,,-$4.79,,-$4.79,COMPLETE,Afterpay,,Cash Balance
2026-04-02 07:40:25 CDT,,,-$8.95,,-$8.95,COMPLETE,Afterpay,,Cash Balance
2026-04-02 07:38:29 CDT,,,-$4.48,,-$4.48,COMPLETE,Afterpay,,Cash Balance
2026-04-01 22:56:46 CDT,ST$_MARQETA_CARD_019d4a4c-7dd0-74e7-b4c4-b9bc58d1f71d,Overdraft,$38.91,$0.00,$38.91,COMPLETE,non-repayment update,,Cash Balance
2026-04-01 21:03:55 CDT,,Savings Internal Transfer,-$1.65,$0.00,-$1.65,COMPLETE,Savings,,Cash Balance
2026-04-01 21:03:43 CDT,ST$_MARQETA_ACH_269bb2ee-1edd-5e73-b5a3-9c6fc338920e,Overdraft,-$125.23,$0.00,-$125.23,COMPLETE,repayment,,Cash Balance
2026-04-01 21:03:43 CDT,,,$165.79,$0.00,$165.79,COMPLETE,CN326788   ZECK' PAYROLL,,Cash Balance
2026-04-01 19:38:39 CDT,,,-$22.40,$0.00,-$22.40,COMPLETE,DD *DOORDASH MCDONALDS,,Cash Balance
2026-04-01 15:13:29 CDT,,,-$78.96,$0.00,-$78.96,COMPLETE,STONEMOR REC CEMETERY,,Cash Balance
2026-04-01 15:11:47 CDT,ST$_PE_3rhnjhsy9c6e2gd5rqxhhy-0001,Overdraft,-$93.60,$0.00,-$93.60,COMPLETE,repayment,,Cash Balance
2026-04-01 15:11:43 CDT,#D-X55LE151,P2P,$93.60,$0.00,$93.60,COMPLETE,bills,Tu Ángela,Cash Balance
2026-04-01 13:27:00 CDT,,,-$60.00,$0.00,-$60.00,COMPLETE,QIALLY GOSQ.COM,,Cash Balance
2026-04-01 12:05:31 CDT,,,-$40.11,$0.00,-$40.11,COMPLETE,BP#2084000TWIN BROTHER F,,Cash Balance
2026-04-01 11:56:40 CDT,,Deposits,$17.36,$0.00,$17.36,FAILED,Add Cash,,Mastercard debit 5228
2026-04-01 11:55:33 CDT,,Deposits,$10.00,$0.00,$10.00,FAILED,Add Cash,,Mastercard debit 5228
2026-04-01 09:57:43 CDT,,Deposits,$4.79,$0.00,$4.79,FAILED,Add Cash,,Mastercard debit 5228
2026-04-01 09:56:30 CDT,,Deposits,$8.95,$0.00,$8.95,FAILED,Add Cash,,Mastercard debit 5228
2026-04-01 07:47:55 CDT,ST$_MARQETA_CARD_019d446c-5686-7248-a5d3-25ff1c9624de,Overdraft,-$2.85,$0.00,-$2.85,COMPLETE,repayment,,Cash Balance
2026-04-01 07:31:40 CDT,,,-$14.20,,-$14.20,COMPLETE,Afterpay,,Cash Balance
2026-04-01 07:31:39 CDT,,Deposits,$14.20,$0.00,$14.20,FAILED,Add Cash,,Mastercard debit 5228
2026-04-01 07:30:49 CDT,,,-$21.26,,-$21.26,COMPLETE,Afterpay,,Cash Balance
2026-04-01 07:30:48 CDT,,Deposits,$21.26,$0.00,$21.26,FAILED,Add Cash,,Mastercard debit 5228
2026-04-01 07:12:24 CDT,,,-$4.74,,-$4.74,COMPLETE,Afterpay,,Cash Balance
2026-04-01 07:12:22 CDT,,Deposits,$4.74,$0.00,$4.74,FAILED,Add Cash,,Mastercard debit 5228
2026-04-01 07:05:31 CDT,,,-$6.27,,-$6.27,COMPLETE,Afterpay,,Cash Balance
2026-04-01 07:05:30 CDT,,Deposits,$6.27,$0.00,$6.27,FAILED,Add Cash,,Mastercard debit 5228
