State,Done,Task,Due Date,Projects/Subprojects,Status,Priority,Created,Created By,Edited,Assignee,Quick Capture Box,Sub-Tasks,Parent Task,Start Date,Cold,Late,Parent Project,Priority Project,Sub-Task Count,Connection,Media,Updated,Kanban: Days,Kanban: Teams
🔴 Running Late,No,Template Task,"March 12, 2025",[Insert your Project here] (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/%5BInsert%20your%20Project%20here%5D%201a7f84a04402810ea8f4faaf9e46572c.md),Not started,✨ Medium,"March 12, 2025 5:58 PM",Cody,"March 12, 2025 6:04 PM",Cody,No,,,,No,☠️ Late,,Yes,,,,"March 12, 2025 6:04 PM",,
🟢 On-Time,No,Export and update contact status phone numbers and remove unnecessary customers.,"March 14, 2025",iisiTax | Wiki (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/iisiTax%20Wiki%2017df84a044028040978ad2513cfda7cb.md),Not started,✨ Medium,"March 13, 2025 1:20 PM",Cody,"March 13, 2025 11:32 PM",,Yes,,,,No,,,No,,Work Summary @Wednesday  (../All%20Notes%20(Mastery%20OS)%201a7f84a0440281e78b26f2cf87e70d34/Work%20Summary%20@Wednesday%201b5f84a0440280258575de340f4698e4.md),,"March 13, 2025 11:32 PM",,
🔴 Running Late,No,,"March 13, 2025",,Not started,✨ Medium,"March 13, 2025 1:26 PM",Cody,"March 13, 2025 1:26 PM",Cody,Yes,,,,No,☠️ Late,,,,Work Summary @Wednesday  (../All%20Notes%20(Mastery%20OS)%201a7f84a0440281e78b26f2cf87e70d34/Work%20Summary%20@Wednesday%201b5f84a0440280258575de340f4698e4.md),,"March 13, 2025 1:26 PM",,
🔵,No,Continue client communication through phone calls (Joel).,"March 15, 2025",iisiTax | Wiki (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/iisiTax%20Wiki%2017df84a044028040978ad2513cfda7cb.md),Not started,✨ Medium,"March 13, 2025 1:26 PM",Cody,"March 13, 2025 11:32 PM",,Yes,,,,No,,,No,,Work Summary @Wednesday  (../All%20Notes%20(Mastery%20OS)%201a7f84a0440281e78b26f2cf87e70d34/Work%20Summary%20@Wednesday%201b5f84a0440280258575de340f4698e4.md),,"March 13, 2025 11:32 PM",,
🔵,No,Schedule meetings for Emmanuel's Brother and Luis Dos Reis.,"March 21, 2025",iisiTax | Wiki (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/iisiTax%20Wiki%2017df84a044028040978ad2513cfda7cb.md),Not started,✨ Medium,"March 13, 2025 1:26 PM",Cody,"March 13, 2025 11:32 PM",,Yes,,,,No,,,No,,Work Summary @Wednesday  (../All%20Notes%20(Mastery%20OS)%201a7f84a0440281e78b26f2cf87e70d34/Work%20Summary%20@Wednesday%201b5f84a0440280258575de340f4698e4.md),,"March 13, 2025 11:32 PM",,
🔴 Running Late,No,Follow up with clients regarding returns (Luis Munoz and others).,"March 12, 2025",iisiTax | Wiki (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/iisiTax%20Wiki%2017df84a044028040978ad2513cfda7cb.md),Not started,✨ Medium,"March 13, 2025 1:26 PM",Cody,"March 13, 2025 11:32 PM",,Yes,,,,No,☠️ Late,,No,,Work Summary @Wednesday  (../All%20Notes%20(Mastery%20OS)%201a7f84a0440281e78b26f2cf87e70d34/Work%20Summary%20@Wednesday%201b5f84a0440280258575de340f4698e4.md),,"March 13, 2025 11:32 PM",,
🟢 On-Time,No,Complete Emmanuel's return and mail off Luis's returns.,"March 14, 2025",iisiTax | Wiki (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/iisiTax%20Wiki%2017df84a044028040978ad2513cfda7cb.md),Not started,✨ Medium,"March 13, 2025 1:26 PM",Cody,"March 13, 2025 11:32 PM",,Yes,,,,No,,,No,,Work Summary @Wednesday  (../All%20Notes%20(Mastery%20OS)%201a7f84a0440281e78b26f2cf87e70d34/Work%20Summary%20@Wednesday%201b5f84a0440280258575de340f4698e4.md),,"March 13, 2025 11:32 PM",,
🔵,No,"Finalize legal agreements, engagement letters, and invoice notices.","March 22, 2025",,Not started,✨ Medium,"March 13, 2025 1:26 PM",Cody,"March 13, 2025 11:32 PM",,Yes,,,,No,,,,,Work Summary @Wednesday  (../All%20Notes%20(Mastery%20OS)%201a7f84a0440281e78b26f2cf87e70d34/Work%20Summary%20@Wednesday%201b5f84a0440280258575de340f4698e4.md),,"March 13, 2025 11:32 PM",,
🔵,No,"Create and implement 1099 checklist, workflows, and database.","March 26, 2025",,Not started,✨ Medium,"March 13, 2025 1:26 PM",Cody,"March 13, 2025 11:32 PM",,Yes,,,,No,,,,,Work Summary @Wednesday  (../All%20Notes%20(Mastery%20OS)%201a7f84a0440281e78b26f2cf87e70d34/Work%20Summary%20@Wednesday%201b5f84a0440280258575de340f4698e4.md),,"March 13, 2025 11:32 PM",,
🔵,No,Integrate Slack updates and chatbot functions.,"March 16, 2025",,Not started,✨ Medium,"March 13, 2025 1:26 PM",Cody,"March 13, 2025 11:32 PM",,Yes,,,,No,,,,,Work Summary @Wednesday  (../All%20Notes%20(Mastery%20OS)%201a7f84a0440281e78b26f2cf87e70d34/Work%20Summary%20@Wednesday%201b5f84a0440280258575de340f4698e4.md),,"March 13, 2025 11:32 PM",,
🟢 On-Time,No,Submit pending tax returns electronically.,"March 14, 2025",iisiTax | Wiki (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/iisiTax%20Wiki%2017df84a044028040978ad2513cfda7cb.md),Not started,✨ Medium,"March 13, 2025 1:26 PM",Cody,"March 13, 2025 11:32 PM",,Yes,,,,No,,,No,,Work Summary @Wednesday  (../All%20Notes%20(Mastery%20OS)%201a7f84a0440281e78b26f2cf87e70d34/Work%20Summary%20@Wednesday%201b5f84a0440280258575de340f4698e4.md),,"March 13, 2025 11:32 PM",,
🔵,No,Prepare financial statements for Brothers Painting (P&L and Schedule C).,"March 19, 2025",,Not started,✨ Medium,"March 13, 2025 1:26 PM",Cody,"March 13, 2025 11:32 PM",,Yes,,,,No,,,,,Work Summary @Wednesday  (../All%20Notes%20(Mastery%20OS)%201a7f84a0440281e78b26f2cf87e70d34/Work%20Summary%20@Wednesday%201b5f84a0440280258575de340f4698e4.md),,"March 13, 2025 11:32 PM",,
🔵,No,Organize and laminate key client documents.,"March 27, 2025",,Not started,✨ Medium,"March 13, 2025 1:26 PM",Cody,"March 13, 2025 11:32 PM",,Yes,,,,No,,,,,Work Summary @Wednesday  (../All%20Notes%20(Mastery%20OS)%201a7f84a0440281e78b26f2cf87e70d34/Work%20Summary%20@Wednesday%201b5f84a0440280258575de340f4698e4.md),,"March 13, 2025 11:32 PM",,
🟢 On-Time,No,Improve and refine the client portal in Notion.,"March 14, 2025",iisiTax | Wiki (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/iisiTax%20Wiki%2017df84a044028040978ad2513cfda7cb.md),Not started,✨ Medium,"March 13, 2025 1:26 PM",Cody,"March 13, 2025 11:32 PM",,Yes,,,,No,,,No,,Work Summary @Wednesday  (../All%20Notes%20(Mastery%20OS)%201a7f84a0440281e78b26f2cf87e70d34/Work%20Summary%20@Wednesday%201b5f84a0440280258575de340f4698e4.md),,"March 13, 2025 11:32 PM",,
🔵,No,Plan and distribute updated company policies and internal wikis.,"March 20, 2025",,Not started,✨ Medium,"March 13, 2025 1:26 PM",Cody,"March 13, 2025 11:32 PM",,Yes,,,,No,,,,,Work Summary @Wednesday  (../All%20Notes%20(Mastery%20OS)%201a7f84a0440281e78b26f2cf87e70d34/Work%20Summary%20@Wednesday%201b5f84a0440280258575de340f4698e4.md),,"March 13, 2025 11:32 PM",,
🔵,No,Develop a support ticket system integrated with Bigin CRM.,"March 31, 2025",iisiTax | Wiki (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/iisiTax%20Wiki%2017df84a044028040978ad2513cfda7cb.md),Not started,✨ Medium,"March 13, 2025 1:26 PM",Cody,"March 13, 2025 11:31 PM",,Yes,,,,No,,,No,,Work Summary @Wednesday  (../All%20Notes%20(Mastery%20OS)%201a7f84a0440281e78b26f2cf87e70d34/Work%20Summary%20@Wednesday%201b5f84a0440280258575de340f4698e4.md),,"March 13, 2025 11:31 PM",,
🔵,No,"Explore new tools and strategies for operational efficiency (e.g., Gemini, Google Drive).","March 28, 2025",iisiTax | Wiki (../../All%20Pillars%20(Mastery%20OS)%201a7f84a0440281e8811fd010b22ff93c/iisiTax%20Wiki%2017df84a044028040978ad2513cfda7cb.md),Soon,✨ Medium,"March 13, 2025 1:26 PM",Cody,"March 13, 2025 11:34 PM",,Yes,,,,No,,,No,,Work Summary @Wednesday  (../All%20Notes%20(Mastery%20OS)%201a7f84a0440281e78b26f2cf87e70d34/Work%20Summary%20@Wednesday%201b5f84a0440280258575de340f4698e4.md),,"March 13, 2025 11:34 PM",,
